,NP Name,trail_id,name,trail_type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,"length, miles","ascent, ft","descent, ft","high, ft","low, ft",latitude,longitude,conditionStatus,conditionDetails,conditionDate
2613,Joshua Tree,7030533,Squaw Tank Trail,Trail,A sandy trail with a steady grade crossing one of the more desolate areas of the park.,greenBlue,3.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030533/squaw-tank-trail,,,,,4.4,27,-861,4389,3555,33.9607,-116.129,Unknown,,1970-01-01 00:00:00
2614,Joshua Tree,7066495,West Boundary Trail,Trail,Needs Summary,green,0.0,0,"Thousand Palms, California",https://www.hikingproject.com/trail/7066495/west-boundary-trail,,,,,4.3,43,-129,297,168,33.813,-116.3088,Unknown,,1970-01-01 00:00:00
2615,Joshua Tree,7031064,Geology Tour Road,Trail,"For those who really, really like geology. It's a bit of a sand pit and, of course, you have to climb out.",blue,2.3,4,"Twentynine Palms, California",https://www.hikingproject.com/trail/7031064/geology-tour-road,,,,,12.1,548,-1490,4495,3256,34.0063,-116.0848,Unknown,,1970-01-01 00:00:00
2616,Joshua Tree,7049470,Keys View ADA,Connector,,green,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7049470/keys-view-ada,,,,,0.0,0,-1,5068,5068,33.9265,-116.1811,Unknown,,1970-01-01 00:00:00
2617,Joshua Tree,7049344,Fan Hill Wash Trail,Trail,Needs Summary,blue,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7049344/fan-hill-wash-trail,,,,,3.1,0,-976,2658,1682,33.9056,-116.2063,Unknown,,1970-01-01 00:00:00
2618,Joshua Tree,7049316,Lucky Boy Vista/Queen Mine Loop,Trail,Needs Adoption,blue,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049316/lucky-boy-vistaqueen-mine-loop,,,,,0.3,22,-63,4449,4385,34.0231,-116.0695,Unknown,,1970-01-01 00:00:00
2619,Joshua Tree,7049403,Eagle Cliff Mine,Trail,Needs Summary,blue,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049403/eagle-cliff-mine,,,,,0.6,117,-48,4494,4402,34.0233,-116.0695,Unknown,,1970-01-01 00:00:00
2620,Joshua Tree,7049321,Keys View Loop Nature,Connector,,green,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7049321/keys-view-loop-nature,https://cdn2.apstatic.com/photos/hike/7010540_sqsmall_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_small_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_smallMed_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_medium_1554398715.jpg,0.1,11,0,5159,5148,33.9269,-116.1867,Unknown,,1970-01-01 00:00:00
2621,Joshua Tree,7013303,Keys View Loop Trail - Paved loop with spectacular views.,Connector,,greenBlue,5.0,1,"Sky Valley, California",https://www.hikingproject.com/trail/7013303/keys-view-loop-trail-paved-loop-with-spectacular-views,https://cdn2.apstatic.com/photos/hike/7010540_sqsmall_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_small_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_smallMed_1554398715.jpg,https://cdn2.apstatic.com/photos/hike/7010540_medium_1554398715.jpg,0.1,13,-14,5182,5168,33.9269,-116.1874,Unknown,,1970-01-01 00:00:00
2622,Joshua Tree,7030538,Desert Queen Mine Road - Lucky Boy Vista,Trail,This connector trail provides access to Lucky Boy Vista.,greenBlue,2.5,2,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030538/desert-queen-mine-road-lucky-boy-vista,https://cdn2.apstatic.com/photos/hike/7020368_sqsmall_1554838304.jpg,https://cdn2.apstatic.com/photos/hike/7020368_small_1554838304.jpg,https://cdn2.apstatic.com/photos/hike/7020368_smallMed_1554838304.jpg,https://cdn2.apstatic.com/photos/hike/7020368_medium_1554838304.jpg,1.0,104,-34,4523,4432,34.018,-116.0825,Unknown,,1970-01-01 00:00:00
2623,Joshua Tree,7030541,Desert Queen Mine Loop,Connector,,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030541/desert-queen-mine-loop,https://cdn2.apstatic.com/photos/hike/7018847_sqsmall_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_small_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_smallMed_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_medium_1554832082.jpg,0.2,25,-26,4463,4437,34.0239,-116.0757,Unknown,,1970-01-01 00:00:00
2624,Joshua Tree,7016877,Desert Queen Mine Trail,Trail,A short trail to an abandoned gold mine with a fascinating history.,blue,3.1,8,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016877/desert-queen-mine-trail,https://cdn2.apstatic.com/photos/hike/7018847_sqsmall_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_small_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_smallMed_1554832082.jpg,https://cdn2.apstatic.com/photos/hike/7018847_medium_1554832082.jpg,0.9,123,-146,4455,4311,34.0236,-116.0776,Unknown,,1970-01-01 00:00:00
2625,Joshua Tree,7016887,Pine City Trail,Trail,A gentle trail that heads out to the north while crossing Queen Valley.,blue,4.3,4,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016887/pine-city-trail,https://cdn2.apstatic.com/photos/hike/7019094_sqsmall_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_small_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_smallMed_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_medium_1554836456.jpg,2.1,186,-21,4612,4447,34.0236,-116.0777,Unknown,,1970-01-01 00:00:00
2626,Joshua Tree,7030534,Lucky Boy Vista - Queen Mine Loop Trail,Trail,"A beautiful trail offering interesting views, a decent leg workout, and many shaded resting areas.",blue,3.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030534/lucky-boy-vista-queen-mine-loop-trail,https://cdn2.apstatic.com/photos/hike/7019095_sqsmall_1554836458.jpg,https://cdn2.apstatic.com/photos/hike/7019095_small_1554836458.jpg,https://cdn2.apstatic.com/photos/hike/7019095_smallMed_1554836458.jpg,https://cdn2.apstatic.com/photos/hike/7019095_medium_1554836458.jpg,1.9,143,-75,4513,4372,34.0236,-116.0777,Unknown,,1970-01-01 00:00:00
2627,Joshua Tree,7042351,Pushwalla Loop,Trail,An interesting trail through Pushwalla Canyon to Pushwalla Palms that returns along a ridgeline with beautiful views.,blue,4.0,1,"Thousand Palms, California",https://www.hikingproject.com/trail/7042351/pushwalla-loop,https://cdn2.apstatic.com/photos/hike/7040356_sqsmall_1555093631.jpg,https://cdn2.apstatic.com/photos/hike/7040356_small_1555093631.jpg,https://cdn2.apstatic.com/photos/hike/7040356_smallMed_1555093631.jpg,https://cdn2.apstatic.com/photos/hike/7040356_medium_1555093631.jpg,4.3,635,-625,853,518,33.8351,-116.3066,All Clear,,2020-04-02 14:27:52
2628,Joshua Tree,7031475,Bighorn Pass Road,Trail,This sandy dirt road is a great connector between the main Park Boulevard and Queen Valley Road.,green,3.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7031475/bighorn-pass-road,,,,,2.4,2,-79,4399,4322,34.0099,-116.0963,Unknown,,1970-01-01 00:00:00
2629,Joshua Tree,7041987,Hidden Palms Loop,Trail,An easy two-hour loop to the Hidden Palms Oasis within the Coachella Valley Preserve.,blue,2.7,3,"Thousand Palms, California",https://www.hikingproject.com/trail/7041987/hidden-palms-loop,https://cdn2.apstatic.com/photos/hike/7039951_sqsmall_1555092856.jpg,https://cdn2.apstatic.com/photos/hike/7039951_small_1555092856.jpg,https://cdn2.apstatic.com/photos/hike/7039951_smallMed_1555092856.jpg,https://cdn2.apstatic.com/photos/hike/7039951_medium_1555092856.jpg,4.5,313,-335,593,282,33.8352,-116.3069,Unknown,,1970-01-01 00:00:00
2630,Joshua Tree,7049314,North Entrance Access,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049314/north-entrance-access,,,,,0.5,89,0,2844,2755,34.0779,-116.018,Unknown,,1970-01-01 00:00:00
2631,Joshua Tree,7016891,Ryan Mountain - Sheep Pass Connector Trail,Trail,This is an easy connector leading from the campground to the Ryan Mountain Trail.,green,2.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016891/ryan-mountain-sheep-pass-connector-trail,https://cdn2.apstatic.com/photos/hike/7031366_sqsmall_1554930890.jpg,https://cdn2.apstatic.com/photos/hike/7031366_small_1554930890.jpg,https://cdn2.apstatic.com/photos/hike/7031366_smallMed_1554930890.jpg,https://cdn2.apstatic.com/photos/hike/7031366_medium_1554930890.jpg,1.0,96,-78,4549,4464,33.9997,-116.1206,Unknown,,1970-01-01 00:00:00
2632,Joshua Tree,7049420,Big Trees Loop,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049420/big-trees-loop,,,,,0.4,1,-34,4383,4349,33.9731,-116.1535,Unknown,,1970-01-01 00:00:00
2633,Joshua Tree,7049349,Pine City Trail,Connector,,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049349/pine-city-trail,,,,,0.2,10,0,4558,4548,34.0436,-116.0687,Unknown,,1970-01-01 00:00:00
2634,Joshua Tree,7049285,Ryan Mountain/Sheep Pass Access,Connector,,greenBlue,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049285/ryan-mountainsheep-pass-access,,,,,0.1,0,-1,4536,4535,34.0002,-116.1219,Unknown,,1970-01-01 00:00:00
2635,Joshua Tree,7019094,Big Trees Trail,Trail,Needs Summary,blue,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7019094/big-trees-trail,https://cdn2.apstatic.com/photos/hike/7026703_sqsmall_1554914692.jpg,https://cdn2.apstatic.com/photos/hike/7026703_small_1554914692.jpg,https://cdn2.apstatic.com/photos/hike/7026703_smallMed_1554914692.jpg,https://cdn2.apstatic.com/photos/hike/7026703_medium_1554914692.jpg,3.0,374,-135,4725,4358,33.9835,-116.1494,Unknown,,1970-01-01 00:00:00
2636,Joshua Tree,7049383,Ryan Mountain Loop,Trail,Needs Summary,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049383/ryan-mountain-loop,,,,,0.2,14,0,4328,4314,33.9835,-116.155,Unknown,,1970-01-01 00:00:00
2637,Joshua Tree,7049384,Ruins/Lost Horse Well Road,Connector,,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049384/ruinslost-horse-well-road,,,,,0.2,2,-10,4321,4311,33.9863,-116.1517,Unknown,,1970-01-01 00:00:00
2638,Joshua Tree,7049471,Contact Mine Spur,Connector,,blue,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049471/contact-mine-spur,,,,,0.1,52,0,3610,3558,34.0683,-116.0544,Unknown,,1970-01-01 00:00:00
2639,Joshua Tree,7019097,Juniper Flats Parking Area to California Riding and Hiking Trail Connector,Connector,,green,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7019097/juniper-flats-parking-area-to-california-riding-and-hiking-trail-connector,,,,,0.1,0,-7,4338,4330,33.9768,-116.1651,Unknown,,1970-01-01 00:00:00
2640,Joshua Tree,7049404,California Riding And Hiking Connector,Connector,,green,0.0,0,"Sky Valley, California",https://www.hikingproject.com/trail/7049404/california-riding-and-hiking-connector,,,,,0.1,0,-2,4333,4331,33.9771,-116.1655,Unknown,,1970-01-01 00:00:00
2641,Joshua Tree,7049427,Contact Mine,Trail,Needs Adoption,blue,4.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049427/contact-mine,,,,,1.9,27,-698,3598,2926,34.069,-116.0549,Unknown,,1970-01-01 00:00:00
2642,Joshua Tree,7016890,Ryan Ranch Trail,Trail,A connector trail bringing drivers and campers to/from the Ryan Ranch Complex.,green,2.5,2,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016890/ryan-ranch-trail,https://cdn2.apstatic.com/photos/hike/7031377_sqsmall_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_small_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_smallMed_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_medium_1554930919.jpg,0.7,52,-16,4345,4293,33.9889,-116.1538,Unknown,,1970-01-01 00:00:00
2643,Joshua Tree,7030543,Ryan Ranch Loop,Trail,An easy doubletrack leading to the Ryan Ranch ruins.,greenBlue,2.8,4,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030543/ryan-ranch-loop,https://cdn2.apstatic.com/photos/hike/7026706_sqsmall_1554914695.jpg,https://cdn2.apstatic.com/photos/hike/7026706_small_1554914695.jpg,https://cdn2.apstatic.com/photos/hike/7026706_smallMed_1554914695.jpg,https://cdn2.apstatic.com/photos/hike/7026706_medium_1554914695.jpg,0.9,120,-78,4427,4308,33.9921,-116.1502,Unknown,,1970-01-01 00:00:00
2644,Joshua Tree,7016883,Lost Horse Trail,Trail,This trail makes a steady descent from Park Blvd. to the Quail Springs Trailhead.,blue,3.6,8,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016883/lost-horse-trail,,,,,5.0,15,-364,4276,3927,33.9889,-116.154,Unknown,,1970-01-01 00:00:00
2645,Joshua Tree,7030542,Ryan Campground Unpaved Road,Trail,"A short lollipop unpaved road to access Ryan Campground, California Riding and Hiking Trail, and Ryan Ranch Trail.",green,2.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030542/ryan-campground-unpaved-road,,,,,0.8,40,-12,4326,4286,33.9887,-116.1551,Unknown,,1970-01-01 00:00:00
2646,Joshua Tree,7049385,Cap Rock,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049385/cap-rock,,,,,2.3,138,-25,4360,4227,33.9909,-116.1645,Unknown,,1970-01-01 00:00:00
2647,Joshua Tree,7049373,Connector Trail,Trail,Needs Summary,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049373/connector-trail,,,,,0.8,62,-2,4308,4246,33.9912,-116.164,Unknown,,1970-01-01 00:00:00
2648,Joshua Tree,7031392,Johnny Lang Canyon Corridor,Trail,Needs Summary,black,3.4,5,"Sky Valley, California",https://www.hikingproject.com/trail/7031392/johnny-lang-canyon-corridor,,,,,7.1,326,-1053,4687,3799,33.9703,-116.1895,Unknown,,1970-01-01 00:00:00
2649,Joshua Tree,7016888,Queen Valley Trail,Trail,Needs Summary,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016888/queen-valley-trail,,,,,3.7,204,-9,4518,4322,34.026,-116.1287,Unknown,,1970-01-01 00:00:00
2650,Joshua Tree,7049288,Fan Canyon View,Trail,Needs Adoption,greenBlue,5.0,1,"Sky Valley, California",https://www.hikingproject.com/trail/7049288/fan-canyon-view,,,,,0.3,2,-42,4843,4802,33.9496,-116.2238,Unknown,,1970-01-01 00:00:00
2651,Joshua Tree,7031506,Wall Street Mill Trail - Queen Valley Road Connector,Connector,,green,2.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7031506/wall-street-mill-trail-queen-valley-road-connector,,,,,0.5,14,-2,4321,4307,34.0307,-116.1345,Unknown,,1970-01-01 00:00:00
2652,Joshua Tree,7031063,Queen Valley Road,Trail,An easy dirt road through the Mojave desert region of Joshua Tree National Park with lots of the namesake Joshua Trees.,green,2.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7031063/queen-valley-road,https://cdn2.apstatic.com/photos/hike/7019094_sqsmall_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_small_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_smallMed_1554836456.jpg,https://cdn2.apstatic.com/photos/hike/7019094_medium_1554836456.jpg,4.0,184,-4,4445,4261,34.024,-116.1427,Unknown,,1970-01-01 00:00:00
2653,Joshua Tree,7030530,Echo T/Barker Dam Trail,Trail,This short trail primarily serves as a connector between two trailhead parking areas.,greenBlue,3.0,6,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030530/echo-tbarker-dam-trail,https://cdn2.apstatic.com/photos/hike/7016723_sqsmall_1554828163.jpg,https://cdn2.apstatic.com/photos/hike/7016723_small_1554828163.jpg,https://cdn2.apstatic.com/photos/hike/7016723_smallMed_1554828163.jpg,https://cdn2.apstatic.com/photos/hike/7016723_medium_1554828163.jpg,1.1,4,-48,4261,4214,34.0251,-116.1421,Unknown,,1970-01-01 00:00:00
2654,Joshua Tree,7049346,Old Wall Street Mill,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049346/old-wall-street-mill,https://cdn2.apstatic.com/photos/hike/7024591_sqsmall_1554847271.jpg,https://cdn2.apstatic.com/photos/hike/7024591_small_1554847271.jpg,https://cdn2.apstatic.com/photos/hike/7024591_smallMed_1554847271.jpg,https://cdn2.apstatic.com/photos/hike/7024591_medium_1554847271.jpg,0.3,0,-14,4277,4263,34.0281,-116.1387,Unknown,,1970-01-01 00:00:00
2655,Joshua Tree,7049345,Unknown,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049345/unknown,,,,,0.4,67,0,4323,4256,34.0213,-116.1481,Unknown,,1970-01-01 00:00:00
2656,Joshua Tree,7049342,Lost Horse Valley,Trail,Needs Summary,green,1.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049342/lost-horse-valley,https://cdn2.apstatic.com/photos/hike/7031377_sqsmall_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_small_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_smallMed_1554930919.jpg,https://cdn2.apstatic.com/photos/hike/7031377_medium_1554930919.jpg,2.6,114,-12,4312,4201,34.0195,-116.1564,Unknown,,1970-01-01 00:00:00
2657,Joshua Tree,7016878,Hidden Valley - Barker Dam Connector Trail,Trail,Visitors hoping for a longer hike as well as the opportunity to view the Barker Dam will enjoy this gentle trail.,greenBlue,3.0,3,"Twentynine Palms, California",https://www.hikingproject.com/trail/7016878/hidden-valley-barker-dam-connector-trail,https://cdn2.apstatic.com/photos/hike/7055599_sqsmall_1555709518.jpg,https://cdn2.apstatic.com/photos/hike/7055599_small_1555709518.jpg,https://cdn2.apstatic.com/photos/hike/7055599_smallMed_1555709518.jpg,https://cdn2.apstatic.com/photos/hike/7055599_medium_1555709518.jpg,1.1,69,-6,4266,4203,34.0174,-116.1597,Unknown,,1970-01-01 00:00:00
2658,Joshua Tree,7049422,Untitled Track 145,Trail,Needs Adoption,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049422/untitled-track-145,,,,,0.5,1,-45,4185,4140,34.0108,-116.1686,Unknown,,1970-01-01 00:00:00
2659,Joshua Tree,7031510,Key's Ranch Road,Trail,A doubletrack road that leads to a historical gem.,blue,2.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7031510/keys-ranch-road,https://cdn2.apstatic.com/photos/hike/7031356_sqsmall_1554930864.jpg,https://cdn2.apstatic.com/photos/hike/7031356_small_1554930864.jpg,https://cdn2.apstatic.com/photos/hike/7031356_smallMed_1554930864.jpg,https://cdn2.apstatic.com/photos/hike/7031356_medium_1554930864.jpg,2.0,12,-119,4222,4103,34.022,-116.1562,Unknown,,1970-01-01 00:00:00
2660,Joshua Tree,7031057,Stubbe Springs Loop Trail,Trail,A lesser traveled route that will provide experienced hikers with a backcountry experience.,blue,4.6,7,"Sky Valley, California",https://www.hikingproject.com/trail/7031057/stubbe-springs-loop-trail,,,,,7.1,559,-763,4946,4459,33.9784,-116.2188,Unknown,,1970-01-01 00:00:00
2661,Joshua Tree,7030539,Oasis of Mara Trail,Trail,A short interpretive trail adjacent to the Oasis Visitor Center.,green,3.0,1,"Twentynine Palms, California",https://www.hikingproject.com/trail/7030539/oasis-of-mara-trail,https://cdn2.apstatic.com/photos/hike/7031349_sqsmall_1554930846.jpg,https://cdn2.apstatic.com/photos/hike/7031349_small_1554930846.jpg,https://cdn2.apstatic.com/photos/hike/7031349_smallMed_1554930846.jpg,https://cdn2.apstatic.com/photos/hike/7031349_medium_1554930846.jpg,0.5,9,-15,1978,1969,34.1287,-116.0378,Unknown,,1970-01-01 00:00:00
2662,Joshua Tree,7049309,Oasis of Mara,Connector,,green,0.0,0,"Twentynine Palms, California",https://www.hikingproject.com/trail/7049309/oasis-of-mara,https://cdn2.apstatic.com/photos/hike/7031352_sqsmall_1554930853.jpg,https://cdn2.apstatic.com/photos/hike/7031352_small_1554930853.jpg,https://cdn2.apstatic.com/photos/hike/7031352_smallMed_1554930853.jpg,https://cdn2.apstatic.com/photos/hike/7031352_medium_1554930853.jpg,0.0,0,0,1977,1976,34.1286,-116.0406,Unknown,,1970-01-01 00:00:00
2663,Joshua Tree,7046734,Cove to Lake Trail,Trail,A trail from Lake Cahuilla to the top of the La Quinta Cove passing by some of The Quarry at La Quinta Golf Club.,blue,3.3,3,"Vista Santa Rosa, California",https://www.hikingproject.com/trail/7046734/cove-to-lake-trail,https://cdn2.apstatic.com/photos/hike/7043817_sqsmall_1555109066.jpg,https://cdn2.apstatic.com/photos/hike/7043817_small_1555109066.jpg,https://cdn2.apstatic.com/photos/hike/7043817_smallMed_1555109066.jpg,https://cdn2.apstatic.com/photos/hike/7043817_medium_1555109066.jpg,2.5,560,-204,584,60,33.629,-116.2788,All Clear,"Dry - Dry with lots of washes near the lake. The lake is closed until the end of the month due to COVID-19. Such a bummer, we were super stoked on jumping in after a long hike. Beautiful views of the golf course and lots of pretty cactus.",2020-04-01 16:47:12
2664,Joshua Tree,7066703,Bump and Grind,Trail,Needs Summary,blue,3.0,1,"Rancho Mirage, California",https://www.hikingproject.com/trail/7066703/bump-and-grind,https://cdn2.apstatic.com/photos/hike/7041199_sqsmall_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_small_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_smallMed_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_medium_1555103772.jpg,1.0,511,0,927,417,33.7305,-116.4086,Unknown,,1970-01-01 00:00:00
2665,Joshua Tree,7031594,Mike Schuler Trail,Trail,Needs summary,blue,4.0,1,"Rancho Mirage, California",https://www.hikingproject.com/trail/7031594/mike-schuler-trail,https://cdn2.apstatic.com/photos/hike/7066014_sqsmall_1578058787.jpg,https://cdn2.apstatic.com/photos/hike/7066014_small_1578058787.jpg,https://cdn2.apstatic.com/photos/hike/7066014_smallMed_1578058787.jpg,https://cdn2.apstatic.com/photos/hike/7066014_medium_1578058787.jpg,0.9,43,-220,410,232,33.7305,-116.4086,Unknown,,1970-01-01 00:00:00
2666,Joshua Tree,7047159,Parking Lot to Trailhead Connector,Connector,,green,0.0,0,"La Quinta, California",https://www.hikingproject.com/trail/7047159/parking-lot-to-trailhead-connector,,,,,0.6,101,0,415,314,33.6485,-116.3116,Unknown,,1970-01-01 00:00:00
2667,Joshua Tree,7037188,Hopalong Cassidy Trail,Trail,A singletrack trail with lots of hillside exposure.,black,3.7,3,"Rancho Mirage, California",https://www.hikingproject.com/trail/7037188/hopalong-cassidy-trail,https://cdn2.apstatic.com/photos/hike/7043953_sqsmall_1555109346.jpg,https://cdn2.apstatic.com/photos/hike/7043953_small_1555109346.jpg,https://cdn2.apstatic.com/photos/hike/7043953_smallMed_1555109346.jpg,https://cdn2.apstatic.com/photos/hike/7043953_medium_1555109346.jpg,8.1,2462,-1175,1549,227,33.7254,-116.4061,Unknown,,1970-01-01 00:00:00
2668,Joshua Tree,7047172,Parking Lot to Cove Oasis Connector,Connector,,green,0.0,0,"La Quinta, California",https://www.hikingproject.com/trail/7047172/parking-lot-to-cove-oasis-connector,,,,,0.3,39,0,390,351,33.6466,-116.3123,Unknown,,1970-01-01 00:00:00
2669,Joshua Tree,7016213,Boo Hoff Trail,Trail,A solid singletrack hike from the La Quinta cove with a great climb and downhill.,blueBlack,4.4,8,"La Quinta, California",https://www.hikingproject.com/trail/7016213/boo-hoff-trail,https://cdn2.apstatic.com/photos/hike/7053942_sqsmall_1555704469.jpg,https://cdn2.apstatic.com/photos/hike/7053942_small_1555704469.jpg,https://cdn2.apstatic.com/photos/hike/7053942_smallMed_1555704469.jpg,https://cdn2.apstatic.com/photos/hike/7053942_medium_1555704469.jpg,8.0,1452,-1852,1874,23,33.6411,-116.3095,Unknown,,1970-01-01 00:00:00
2670,Joshua Tree,7047173,Cove Oasis to Trailhead Connector,Connector,,green,0.0,0,"La Quinta, California",https://www.hikingproject.com/trail/7047173/cove-oasis-to-trailhead-connector,,,,,0.2,30,0,422,392,33.6453,-116.3165,Unknown,,1970-01-01 00:00:00
2671,Joshua Tree,7066704,Herb Jefferies Trail,Trail,Needs Summary,black,3.0,1,"Rancho Mirage, California",https://www.hikingproject.com/trail/7066704/herb-jefferies-trail,https://cdn2.apstatic.com/photos/hike/7041199_sqsmall_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_small_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_smallMed_1555103772.jpg,https://cdn2.apstatic.com/photos/hike/7041199_medium_1555103772.jpg,1.4,95,-695,947,286,33.7238,-116.4112,All Clear,Dry,2020-06-17 09:50:49
2672,Joshua Tree,7047174,Trailhead Connector,Connector,,green,0.0,0,"La Quinta, California",https://www.hikingproject.com/trail/7047174/trailhead-connector,,,,,0.5,3,-10,427,416,33.6436,-116.3178,Unknown,,1970-01-01 00:00:00
2673,Joshua Tree,7047161,Hopalong Cassidy Trail Alternate Route,Connector,,blue,3.0,1,"Palm Desert, California",https://www.hikingproject.com/trail/7047161/hopalong-cassidy-trail-alternate-route,,,,,0.2,3,-8,424,417,33.7154,-116.4051,Unknown,,1970-01-01 00:00:00
2674,Joshua Tree,7016874,Boy Scout Trail,Trail,A great descent from Joshua Tree forest through monzogranite boulder mountains.,blue,4.3,9,"Joshua Tree, California",https://www.hikingproject.com/trail/7016874/boy-scout-trail,https://cdn2.apstatic.com/photos/hike/7065266_sqsmall_1575471445.jpg,https://cdn2.apstatic.com/photos/hike/7065266_small_1575471445.jpg,https://cdn2.apstatic.com/photos/hike/7065266_smallMed_1575471445.jpg,https://cdn2.apstatic.com/photos/hike/7065266_medium_1575471445.jpg,8.3,199,-1374,4182,2863,34.0409,-116.1856,Unknown,,1970-01-01 00:00:00
2675,Joshua Tree,7049310,Johnny Lang Connector,Trail,Needs Adoption,blue,5.0,1,"Joshua Tree, California",https://www.hikingproject.com/trail/7049310/johnny-lang-connector,,,,,1.7,150,-385,4266,3931,34.0232,-116.2147,Unknown,,1970-01-01 00:00:00
2676,Joshua Tree,7016896,Quail Springs Trail,Trail,Needs Adoption,blue,4.2,5,"Joshua Tree, California",https://www.hikingproject.com/trail/7016896/quail-springs-trail,https://cdn2.apstatic.com/photos/hike/7031371_sqsmall_1554930903.jpg,https://cdn2.apstatic.com/photos/hike/7031371_small_1554930903.jpg,https://cdn2.apstatic.com/photos/hike/7031371_smallMed_1554930903.jpg,https://cdn2.apstatic.com/photos/hike/7031371_medium_1554930903.jpg,3.2,3,-276,3970,3697,34.0402,-116.1982,Unknown,,1970-01-01 00:00:00
